protein_og	scaffold	start	end	strand	gene	product
PlaBraE3007237_OG0004003	CDSF01000112.1	672641	673971	-	PBRA_002120	CEP01514.1
PlaBraE3007238_OG1035509	CDSF01000112.1	675538	675917	-	PBRA_002121	CEP01515.1
PlaBraE3007239_OG3375173	CDSF01000112.1	676524	677344	+	PBRA_002122	CEP01516.1
PlaBraE3007240_OG0000847	CDSF01000112.1	680137	680955	-	PBRA_002124	CEP01517.1
PlaBraE3007241_OG0001819	CDSF01000112.1	681314	682655	+	PBRA_002123	CEP01518.1
PlaBraE3007242_OG0003278	CDSF01000112.1	682719	683449	-	PBRA_002125	CEP01519.1
PlaBraE3007243_OG0000129	CDSF01000112.1	684015	685633	+	PBRA_002126	CEP01520.1
PlaBraE3007244_OG0002823	CDSF01000112.1	685668	686402	-	PBRA_002127	CEP01521.1
PlaBraE3007245_OG3375174	CDSF01000112.1	687115	688229	-	PBRA_002128	CEP01522.1
PlaBraE3007246_OG0009053	CDSF01000112.1	688452	689048	+	PBRA_002129	CEP01523.1
PlaBraE3007247_OG0043020	CDSF01000112.1	689783	691225	-	PBRA_002130	CEP01524.1
PlaBraE3007248_OG3375175	CDSF01000112.1	691563	692183	-	PBRA_002131	CEP01525.1
PlaBraE3007249_OG0006783	CDSF01000112.1	692391	693053	+	PBRA_002132	CEP01526.1
PlaBraE3007250_OG3375176	CDSF01000112.1	693095	693673	-	PBRA_002133	CEP01527.1
PlaBraE3007251_OG0389584	CDSF01000112.1	694011	695346	+	PBRA_002134	CEP01528.1
PlaBraE3007252_OG0000107	CDSF01000112.1	695529	697180	+	PBRA_002135	CEP01529.1
PlaBraE3007253_OG0152140	CDSF01000112.1	698052	701258	+	PBRA_002136	CEP01530.1
PlaBraE3007254_OG0015888	CDSF01000112.1	701749	702690	-	PBRA_002137	CEP01531.1
PlaBraE3007255_OG0001235	CDSF01000112.1	703336	705103	+	PBRA_002138	CEP01532.1
PlaBraE3007256_OG0015888	CDSF01000112.1	705215	706459	-	PBRA_002139	CEP01533.1
PlaBraE3007257_OG0008644	CDSF01000112.1	706614	707552	+	PBRA_002140	CEP01534.1
PlaBraE3007258_OG0000322	CDSF01000112.1	707620	709161	-	PBRA_002141	CEP01535.1
PlaBraE3007259_OG0553960	CDSF01000112.1	709444	711111	+	PBRA_002142	CEP01536.1
PlaBraE3007260_OG0012996	CDSF01000112.1	711349	711903	+	PBRA_002143	CEP01537.1
PlaBraE3007261_OG0003702	CDSF01000112.1	715961	716992	+	PBRA_002144	CEP01538.1
PlaBraE3007262_OG0000037	CDSF01000112.1	715991	716551	-	PBRA_002145	CEP01539.1
PlaBraE3007263_OG0000037	CDSF01000112.1	716763	717191	-	PBRA_002146	CEP01540.1
PlaBraE3007264_OG1035510	CDSF01000112.1	718959	719777	+	PBRA_002147	CEP01541.1
PlaBraE3007265_OG3375177	CDSF01000112.1	720581	720959	+	PBRA_002148	CEP01542.1
PlaBraE3007266_OG0003516	CDSF01000112.1	721014	722384	-	PBRA_002149	CEP01543.1
PlaBraE3007267_OG0004375	CDSF01000112.1	722768	724018	+	PBRA_002150	CEP01544.1
PlaBraE3007268_OG3375178	CDSF01000112.1	724736	725227	+	PBRA_002151	CEP01545.1
PlaBraE3007269_OG0003702	CDSF01000112.1	726435	727624	-	PBRA_002152	CEP01546.1
PlaBraE3007270_OG0000037	CDSF01000112.1	726522	727594	+	PBRA_002153	CEP01547.1
PlaBraE3007271_OG0000363	CDSF01000112.1	727689	729110	-	PBRA_002154	CEP01548.1
PlaBraE3007272_OG3375179	CDSF01000112.1	729977	730405	+	PBRA_002155	CEP01549.1
PlaBraE3007273_OG3375180	CDSF01000112.1	731363	732229	+	PBRA_002156	CEP01550.1
PlaBraE3007274_OG0000075	CDSF01000112.1	732809	734023	+	PBRA_002157	CEP01551.1
PlaBraE3007275_OG0004792	CDSF01000112.1	735466	737862	-	PBRA_002158	CEP01552.1
PlaBraE3007276_OG3375181	CDSF01000112.1	738138	739106	+	PBRA_002160	CEP01553.1
PlaBraE3007277_OG0004009	CDSF01000112.1	739309	741180	+	PBRA_002159	CEP01554.1
PlaBraE3007278_OG0000764	CDSF01000112.1	741586	743184	-	PBRA_002161	CEP01555.1
PlaBraE3007279_OG0000236	CDSF01000112.1	743674	746257	+	PBRA_002162	CEP01556.1
PlaBraE3007280_OG0000185	CDSF01000112.1	746359	748643	-	PBRA_002163	CEP01557.1
PlaBraE3007281_OG0001629	CDSF01000112.1	750758	752481	+	PBRA_002164	CEP01558.1
PlaBraE3007282_OG0189408	CDSF01000112.1	753108	754300	+	PBRA_002165	CEP01559.1
PlaBraE3007283_OG0001629	CDSF01000112.1	755166	758618	-	PBRA_002166	CEP01560.1
PlaBraE3007284_OG0082076	CDSF01000112.1	758891	761323	+	PBRA_002167	CEP01561.1
PlaBraE3007285_OG0006077	CDSF01000112.1	761362	762879	-	PBRA_002168	CEP01562.1
PlaBraE3007286_OG0000519	CDSF01000112.1	763099	764579	+	PBRA_002169	CEP01563.1
PlaBraE3007287_OG0004442	CDSF01000112.1	764713	765601	-	PBRA_002171	CEP01564.1
PlaBraE3007288_OG0000113	CDSF01000112.1	765831	766703	-	PBRA_002170	CEP01565.1
PlaBraE3007289_OG1035511	CDSF01000112.1	766730	767446	-	PBRA_002173	CEP01566.1
PlaBraE3007290_OG0015903	CDSF01000112.1	768760	770603	+	PBRA_002172	CEP01567.1
PlaBraE3007291_OG3375182	CDSF01000112.1	770213	770581	-	PBRA_002174	CEP01568.1
PlaBraE3007292_OG0015903	CDSF01000112.1	772241	773696	+	PBRA_002175	CEP01569.1
PlaBraE3007293_OG0002168	CDSF01000112.1	773798	775819	-	PBRA_002176	CEP01570.1
PlaBraE3007294_OG0015903	CDSF01000112.1	780542	782249	+	PBRA_002177	CEP01571.1
PlaBraE3007295_OG0011435	CDSF01000112.1	783035	783965	-	PBRA_002178	CEP01572.1
PlaBraE3007296_OG0001748	CDSF01000112.1	784552	785740	+	PBRA_002179	CEP01573.1
PlaBraE3007297_OG3375183	CDSF01000112.1	789483	790212	-	PBRA_002180	CEP01574.1
PlaBraE3007298_OG0553961	CDSF01000112.1	790921	791334	-	PBRA_002181	CEP01575.1
PlaBraE3007299_OG1035510	CDSF01000112.1	793999	795006	-	PBRA_002182	CEP01576.1
PlaBraE3007300_OG0553961	CDSF01000112.1	796102	796449	-	PBRA_002183	CEP01577.1
PlaBraE3007301_OG3375184	CDSF01000112.1	797587	798145	-	PBRA_002184	CEP01578.1
PlaBraE3007302_OG3375185	CDSF01000112.1	800120	800589	-	PBRA_002185	CEP01579.1
PlaBraE3007303_OG0000872	CDSF01000113.1	3150	4194	-	PBRA_008522	CEP01580.1
PlaBraE3007304_OG0031499	CDSF01000113.1	4916	5646	+	PBRA_008523	CEP01581.1
PlaBraE3007305_OG0000183	CDSF01000113.1	5703	7411	-	PBRA_008524	CEP01582.1
PlaBraE3007306_OG0125183	CDSF01000113.1	10190	12268	-	PBRA_008525	CEP01583.1
PlaBraE3007307_OG0000162	CDSF01000113.1	13045	17083	+	PBRA_008526	CEP01584.1
PlaBraE3007308_OG0067036	CDSF01000113.1	17155	18162	-	PBRA_008527	CEP01585.1
PlaBraE3007309_OG3375186	CDSF01000113.1	20848	21975	+	PBRA_008528	CEP01586.1
PlaBraE3007310_OG0553962	CDSF01000113.1	27145	29964	-	PBRA_008529	CEP01587.1
PlaBraE3007311_OG3375187	CDSF01000113.1	30577	30957	-	PBRA_008530	CEP01588.1
PlaBraE3007312_OG3375188	CDSF01000113.1	31158	31582	+	PBRA_008531	CEP01589.1
PlaBraE3007313_OG0000016	CDSF01000113.1	50484	51047	+	PBRA_008532	CEP01590.1
PlaBraE3007314_OG0000003	CDSF01000113.1	65950	68194	-	PBRA_008533	CEP01591.1
PlaBraE3007315_OG0001041	CDSF01000113.1	70145	71404	+	PBRA_008534	CEP01592.1
PlaBraE3007316_OG0104192	CDSF01000113.1	75369	76649	+	PBRA_008535	CEP01593.1
PlaBraE3007317_OG0104192	CDSF01000113.1	77674	78960	+	PBRA_008536	CEP01594.1
PlaBraE3007318_OG0000730	CDSF01000113.1	81778	83453	-	PBRA_008537	CEP01595.1
PlaBraE3007319_OG3375189	CDSF01000113.1	86297	86530	+	PBRA_008538	CEP01596.1
PlaBraE3007320_OG0275450	CDSF01000113.1	86577	88543	-	PBRA_008539	CEP01597.1
PlaBraE3007321_OG0060902	CDSF01000113.1	91357	92292	+	PBRA_008540	CEP01598.1
PlaBraE3007322_OG0060902	CDSF01000113.1	92564	93592	+	PBRA_008541	CEP01599.1
PlaBraE3007323_OG0007988	CDSF01000113.1	93714	94869	-	PBRA_008542	CEP01600.1
PlaBraE3007324_OG0000290	CDSF01000113.1	95885	97495	-	PBRA_008543	CEP01601.1
PlaBraE3007325_OG0294124	CDSF01000113.1	98240	100641	-	PBRA_008544	CEP01602.1
PlaBraE3007326_OG1035512	CDSF01000113.1	101001	101817	+	PBRA_008545	CEP01603.1
PlaBraE3007327_OG0000079	CDSF01000113.1	103496	110365	+	PBRA_008546	CEP01604.1
PlaBraE3007328_OG0041551	CDSF01000113.1	111058	112872	+	PBRA_008547	CEP01605.1
PlaBraE3007329_OG0003870	CDSF01000114.1	1183	4831	-	PBRA_008548	CEP01606.1
PlaBraE3007330_OG0000001	CDSF01000114.1	5044	6578	+	PBRA_008549	CEP01607.1
PlaBraE3007331_OG0002311	CDSF01000114.1	7485	9525	+	PBRA_008550	CEP01608.1
PlaBraE3007332_OG0024962	CDSF01000114.1	9680	10165	-	PBRA_008551	CEP01609.1
PlaBraE3007333_OG0088245	CDSF01000114.1	13287	14492	-	PBRA_008552	CEP01610.1
PlaBraE3007334_OG0001405	CDSF01000114.1	15186	17067	+	PBRA_008553	CEP01611.1
PlaBraE3007335_OG0000505	CDSF01000114.1	19036	21853	-	PBRA_008554	CEP01612.1
PlaBraE3007336_OG0002780	CDSF01000114.1	22220	23603	+	PBRA_008555	CEP01613.1
PlaBraE3007337_OG0015888	CDSF01000114.1	23942	25152	-	PBRA_008556	CEP01614.1
PlaBraE3007338_OG0140915	CDSF01000114.1	28599	29234	+	PBRA_008557	CEP01615.1
PlaBraE3007339_OG0032344	CDSF01000114.1	30044	31527	+	PBRA_008558	CEP01616.1
PlaBraE3007340_OG0042345	CDSF01000114.1	32750	34158	-	PBRA_008559	CEP01617.1
PlaBraE3007341_OG0019145	CDSF01000114.1	34342	34725	+	PBRA_008560	CEP01618.1
PlaBraE3007342_OG3375190	CDSF01000114.1	36027	36558	-	PBRA_008561	CEP01619.1
PlaBraE3007343_OG0005421	CDSF01000114.1	36924	38609	+	PBRA_008562	CEP01620.1
PlaBraE3007344_OG0007577	CDSF01000114.1	38839	39717	+	PBRA_008563	CEP01621.1
PlaBraE3007345_OG0018599	CDSF01000114.1	39752	41634	-	PBRA_008564	CEP01622.1
PlaBraE3007346_OG0000619	CDSF01000114.1	43206	44764	-	PBRA_008565	CEP01623.1
PlaBraE3007347_OG0005386	CDSF01000114.1	45195	47635	+	PBRA_008566	CEP01624.1
PlaBraE3007348_OG0015888	CDSF01000114.1	48286	49665	-	PBRA_008567	CEP01625.1
PlaBraE3007349_OG3375191	CDSF01000114.1	49941	50474	+	PBRA_008568	CEP01626.1
PlaBraE3007350_OG0000154	CDSF01000114.1	51198	54221	-	PBRA_008569	CEP01627.1
PlaBraE3007351_OG0038913	CDSF01000114.1	54655	55452	+	PBRA_008570	CEP01628.1
PlaBraE3007352_OG3375192	CDSF01000114.1	55676	56470	+	PBRA_008571	CEP01629.1
PlaBraE3007353_OG0000753	CDSF01000114.1	56642	57839	+	PBRA_008572	CEP01630.1
PlaBraE3007354_OG0000055	CDSF01000114.1	57911	59449	-	PBRA_008573	CEP01631.1
PlaBraE3007355_OG0001173	CDSF01000114.1	59922	60396	-	PBRA_008575	CEP01632.1
PlaBraE3007356_OG0000002	CDSF01000114.1	60520	61965	-	PBRA_008574	CEP01633.1
PlaBraE3007357_OG0007219	CDSF01000114.1	63033	64594	+	PBRA_008576	CEP01634.1
PlaBraE3007358_OG0000280	CDSF01000114.1	64687	66370	-	PBRA_008577	CEP01635.1
PlaBraE3007359_OG0015888	CDSF01000114.1	67163	68440	+	PBRA_008578	CEP01636.1
PlaBraE3007360_OG0000029	CDSF01000114.1	68658	69863	+	PBRA_008579	CEP01637.1
PlaBraE3007361_OG0071424	CDSF01000114.1	70275	76711	-	PBRA_008580	CEP01638.1
PlaBraE3007362_OG0000618	CDSF01000114.1	76898	78196	+	PBRA_008581	CEP01639.1
PlaBraE3007363_OG0015502	CDSF01000114.1	78294	79383	-	PBRA_008582	CEP01640.1
PlaBraE3007364_OG0001377	CDSF01000114.1	79782	83274	+	PBRA_008583	CEP01641.1
PlaBraE3007365_OG1035513	CDSF01000114.1	85214	87214	-	PBRA_008584	CEP01642.1
PlaBraE3007366_OG0227869	CDSF01000114.1	88466	89951	+	PBRA_008586	CEP01643.1
PlaBraE3007367_OG0000020	CDSF01000114.1	89984	95373	+	PBRA_008585	CEP01644.1
PlaBraE3007368_OG0000005	CDSF01000114.1	96691	97187	-	PBRA_008587	CEP01645.1
PlaBraE3007369_OG0389561	CDSF01000114.1	97881	98575	+	PBRA_008588	CEP01646.1
PlaBraE3007370_OG0389561	CDSF01000114.1	98673	99862	-	PBRA_008589	CEP01647.1
PlaBraE3007371_OG0000387	CDSF01000114.1	100955	101818	-	PBRA_008590	CEP01648.1
PlaBraE3007372_OG0069911	CDSF01000114.1	102172	102999	-	PBRA_008591	CEP01649.1
PlaBraE3007373_OG0234512	CDSF01000115.1	2088	3044	+	PBRA_008592	CEP01650.1
PlaBraE3007374_OG3375193	CDSF01000115.1	7382	7732	-	PBRA_008593	CEP01651.1
PlaBraE3007375_OG0001784	CDSF01000115.1	8668	9636	-	PBRA_008594	CEP01652.1
PlaBraE3007376_OG0553885	CDSF01000115.1	10032	11558	-	PBRA_008595	CEP01653.1
PlaBraE3007377_OG0003671	CDSF01000115.1	12561	14047	-	PBRA_008596	CEP01654.1
PlaBraE3007378_OG0014746	CDSF01000115.1	19774	20684	+	PBRA_008597	CEP01655.1
PlaBraE3007379_OG0000175	CDSF01000115.1	20769	21580	-	PBRA_008598	CEP01656.1
PlaBraE3007380_OG0000072	CDSF01000115.1	21915	24489	-	PBRA_008599	CEP01657.1
PlaBraE3007381_OG0004184	CDSF01000115.1	24526	25260	+	PBRA_008600	CEP01658.1
PlaBraE3007382_OG0159822	CDSF01000115.1	25502	27084	-	PBRA_008601	CEP01659.1
PlaBraE3007383_OG0389585	CDSF01000115.1	27878	29827	+	PBRA_008602	CEP01660.1
PlaBraE3007384_OG0000001	CDSF01000115.1	29968	31425	+	PBRA_008603	CEP01661.1
PlaBraE3007385_OG3375194	CDSF01000115.1	31989	32829	-	PBRA_008604	CEP01662.1
PlaBraE3007386_OG3375195	CDSF01000115.1	33017	34036	+	PBRA_008605	CEP01663.1
PlaBraE3007387_OG3375196	CDSF01000115.1	34563	34865	+	PBRA_008606	CEP01664.1
PlaBraE3007388_OG0002188	CDSF01000115.1	34915	38682	-	PBRA_008607	CEP01665.1
PlaBraE3007389_OG3375197	CDSF01000115.1	39019	39846	-	PBRA_008608	CEP01666.1
PlaBraE3007390_OG0000048	CDSF01000115.1	40448	41101	+	PBRA_008609	CEP01667.1
PlaBraE3007391_OG0000051	CDSF01000115.1	42366	43564	+	PBRA_008610	CEP01668.1
PlaBraE3007392_OG0133850	CDSF01000115.1	44974	45475	-	PBRA_008611	CEP01669.1
PlaBraE3007393_OG0001433	CDSF01000115.1	45670	46844	+	PBRA_008612	CEP01670.1
PlaBraE3007394_OG0104108	CDSF01000115.1	47190	48025	-	PBRA_008613	CEP01671.1
PlaBraE3007395_OG0389552	CDSF01000115.1	49382	50632	-	PBRA_008614	CEP01672.1
PlaBraE3007396_OG0008656	CDSF01000115.1	50896	52180	-	PBRA_008615	CEP01673.1
PlaBraE3007397_OG0005031	CDSF01000115.1	54827	56425	-	PBRA_008616	CEP01674.1
PlaBraE3007398_OG0010541	CDSF01000115.1	56552	57615	-	PBRA_008617	CEP01675.1
PlaBraE3007399_OG0002796	CDSF01000115.1	58200	59525	-	PBRA_008618	CEP01676.1
PlaBraE3007400_OG0000767	CDSF01000115.1	59855	60873	+	PBRA_008619	CEP01677.1
PlaBraE3007401_OG0032337	CDSF01000115.1	61124	62718	-	PBRA_008620	CEP01678.1
PlaBraE3007402_OG0005816	CDSF01000115.1	63911	64954	+	PBRA_008621	CEP01679.1
PlaBraE3007403_OG0012951	CDSF01000115.1	65273	66400	-	PBRA_008622	CEP01680.1
PlaBraE3007404_OG0000049	CDSF01000115.1	66733	68777	+	PBRA_008623	CEP01681.1
PlaBraE3007405_OG0000230	CDSF01000115.1	70598	72924	+	PBRA_008624	CEP01682.1
PlaBraE3007406_OG0033339	CDSF01000115.1	73073	82897	-	PBRA_008625	CEP01683.1
PlaBraE3007407_OG0142513	CDSF01000115.1	84399	84797	-	PBRA_008626	CEP01684.1
PlaBraE3007408_OG0002024	CDSF01000115.1	86843	87298	-	PBRA_008627	CEP01685.1
PlaBraE3007409_OG3375198	CDSF01000115.1	88020	88487	+	PBRA_008628	CEP01686.1
PlaBraE3007410_OG0047241	CDSF01000115.1	89032	90582	+	PBRA_008629	CEP01687.1
PlaBraE3007411_OG0000494	CDSF01000115.1	91264	91755	-	PBRA_008630	CEP01688.1
PlaBraE3007412_OG0000235	CDSF01000115.1	93885	94864	+	PBRA_008631	CEP01689.1
PlaBraE3007413_OG0000017	CDSF01000115.1	95105	96667	-	PBRA_008632	CEP01690.1
PlaBraE3007414_OG0000016	CDSF01000115.1	100039	101780	+	PBRA_008633	CEP01691.1
PlaBraE3007415_OG0125183	CDSF01000116.1	1194	3608	+	PBRA_008634	CEP01692.1
PlaBraE3007416_OG0000954	CDSF01000116.1	4801	5856	+	PBRA_008635	CEP01693.1
PlaBraE3007417_OG0000870	CDSF01000116.1	5911	7407	-	PBRA_008636	CEP01694.1
PlaBraE3007418_OG0012860	CDSF01000116.1	10020	10967	+	PBRA_008637	CEP01695.1
PlaBraE3007419_OG0003375	CDSF01000116.1	11285	12646	+	PBRA_008638	CEP01696.1
PlaBraE3007420_OG0002642	CDSF01000116.1	12855	14804	-	PBRA_008639	CEP01697.1
PlaBraE3007421_OG0001990	CDSF01000116.1	15072	15862	+	PBRA_008640	CEP01698.1
PlaBraE3007422_OG0553963	CDSF01000116.1	16041	17242	+	PBRA_008641	CEP01699.1
PlaBraE3007423_OG0000041	CDSF01000116.1	17683	20113	+	PBRA_008642	CEP01700.1
PlaBraE3007424_OG0001472	CDSF01000116.1	20547	22994	-	PBRA_008643	CEP01701.1
PlaBraE3007425_OG0007081	CDSF01000116.1	23608	24525	+	PBRA_008644	CEP01702.1
PlaBraE3007426_OG0013544	CDSF01000116.1	24813	27248	-	PBRA_008645	CEP01703.1
PlaBraE3007427_OG0000029	CDSF01000116.1	28389	32240	-	PBRA_008646	CEP01704.1
PlaBraE3007428_OG0013544	CDSF01000116.1	33430	35661	-	PBRA_008647	CEP01705.1
PlaBraE3007429_OG0006595	CDSF01000116.1	38911	39530	-	PBRA_008648	CEP01706.1
PlaBraE3007430_OG3375199	CDSF01000116.1	39887	40393	+	PBRA_008649	CEP01707.1
PlaBraE3007431_OG0000782	CDSF01000116.1	40545	41628	+	PBRA_008650	CEP01708.1
PlaBraE3007432_OG1035514	CDSF01000116.1	41705	42775	-	PBRA_008651	CEP01709.1
PlaBraE3007433_OG0001063	CDSF01000116.1	44096	44599	-	PBRA_008652	CEP01710.1
PlaBraE3007434_OG0002462	CDSF01000116.1	45669	46705	+	PBRA_008653	CEP01711.1
PlaBraE3007435_OG0001920	CDSF01000116.1	46946	48833	+	PBRA_008654	CEP01712.1
PlaBraE3007436_OG0005766	CDSF01000116.1	49094	50434	+	PBRA_008655	CEP01713.1
PlaBraE3007437_OG0005766	CDSF01000116.1	51919	53235	+	PBRA_008656	CEP01714.1
PlaBraE3007438_OG0005766	CDSF01000116.1	54332	55888	+	PBRA_008657	CEP01715.1
PlaBraE3007439_OG0005766	CDSF01000116.1	56748	58369	+	PBRA_008658	CEP01716.1
PlaBraE3007440_OG0005766	CDSF01000116.1	59306	60880	+	PBRA_008659	CEP01717.1
PlaBraE3007441_OG0005766	CDSF01000116.1	62437	63712	+	PBRA_008660	CEP01718.1
PlaBraE3007442_OG0000000	CDSF01000116.1	64618	65573	+	PBRA_008661	CEP01719.1
PlaBraE3007443_OG0000932	CDSF01000116.1	65636	68826	-	PBRA_008662	CEP01720.1
PlaBraE3007444_OG0001047	CDSF01000116.1	69536	70730	+	PBRA_008663	CEP01721.1
PlaBraE3007445_OG1035515	CDSF01000116.1	73211	74328	+	PBRA_008664	CEP01722.1
PlaBraE3007446_OG0000135	CDSF01000116.1	74529	75827	+	PBRA_008665	CEP01723.1
PlaBraE3007447_OG3375200	CDSF01000116.1	75991	76461	-	PBRA_008666	CEP01724.1
PlaBraE3007448_OG1035516	CDSF01000116.1	78301	79089	+	PBRA_008667	CEP01725.1
PlaBraE3007449_OG0173409	CDSF01000116.1	79173	79976	+	PBRA_008668	CEP01726.1
PlaBraE3007450_OG0000072	CDSF01000116.1	84253	86646	-	PBRA_008669	CEP01727.1
PlaBraE3007451_OG0002032	CDSF01000116.1	86961	87987	-	PBRA_008670	CEP01728.1
PlaBraE3007452_OG0000838	CDSF01000116.1	88099	90147	-	PBRA_008671	CEP01729.1
PlaBraE3007453_OG0013559	CDSF01000116.1	90433	91698	-	PBRA_008672	CEP01730.1
PlaBraE3007454_OG0002586	CDSF01000116.1	93903	94818	+	PBRA_008673	CEP01731.1
PlaBraE3007455_OG0000442	CDSF01000116.1	96258	100961	-	PBRA_008674	CEP01732.1
PlaBraE3007456_OG0176706	CDSF01000117.1	3028	4495	+	PBRA_008675	CEP01733.1
PlaBraE3007457_OG0003879	CDSF01000117.1	5106	5572	-	PBRA_008676	CEP01734.1
PlaBraE3007458_OG0006746	CDSF01000117.1	7176	8989	+	PBRA_008677	CEP01735.1
PlaBraE3007459_OG3375201	CDSF01000117.1	9058	9744	-	PBRA_008678	CEP01736.1
PlaBraE3007460_OG0006070	CDSF01000117.1	10195	12297	+	PBRA_008679	CEP01737.1
PlaBraE3007461_OG0000490	CDSF01000117.1	12469	14210	+	PBRA_008680	CEP01738.1
PlaBraE3007462_OG0002216	CDSF01000117.1	14308	15968	-	PBRA_008681	CEP01739.1
PlaBraE3007463_OG3375202	CDSF01000117.1	16385	17073	+	PBRA_008682	CEP01740.1
PlaBraE3007464_OG0096036	CDSF01000117.1	17420	18363	+	PBRA_008683	CEP01741.1
PlaBraE3007465_OG0008375	CDSF01000117.1	19339	20706	+	PBRA_008685	CEP01742.1
PlaBraE3007466_OG1035517	CDSF01000117.1	20738	25938	-	PBRA_008684	CEP01743.1
PlaBraE3007467_OG0006845	CDSF01000117.1	26175	26647	-	PBRA_008686	CEP01744.1
PlaBraE3007468_OG0000073	CDSF01000117.1	26640	28920	+	PBRA_008687	CEP01745.1
PlaBraE3007469_OG0004290	CDSF01000117.1	28968	29660	-	PBRA_008688	CEP01746.1
PlaBraE3007470_OG0000522	CDSF01000117.1	30144	31349	+	PBRA_008689	CEP01747.1
PlaBraE3007471_OG0007056	CDSF01000117.1	31928	33385	+	PBRA_008690	CEP01748.1
PlaBraE3007472_OG0000538	CDSF01000117.1	33411	35690	-	PBRA_008691	CEP01749.1
PlaBraE3007473_OG0002713	CDSF01000117.1	35907	36849	-	PBRA_008692	CEP01750.1
PlaBraE3007474_OG0000104	CDSF01000117.1	37421	39061	-	PBRA_008693	CEP01751.1
PlaBraE3007475_OG0000029	CDSF01000117.1	39186	40455	-	PBRA_008694	CEP01752.1
PlaBraE3007476_OG0000088	CDSF01000117.1	42004	44566	+	PBRA_008695	CEP01753.1
PlaBraE3007477_OG0002505	CDSF01000117.1	45937	47394	-	PBRA_008696	CEP01754.1
PlaBraE3007478_OG0000095	CDSF01000117.1	47648	49365	-	PBRA_008697	CEP01755.1
PlaBraE3007479_OG0002630	CDSF01000117.1	49654	50867	+	PBRA_008698	CEP01756.1
PlaBraE3007480_OG0000236	CDSF01000117.1	50948	51899	-	PBRA_008699	CEP01757.1
PlaBraE3007481_OG0003056	CDSF01000117.1	52584	54397	+	PBRA_008700	CEP01758.1
PlaBraE3007482_OG0529282	CDSF01000117.1	56552	57574	-	PBRA_008701	CEP01759.1
PlaBraE3007483_OG0255273	CDSF01000117.1	60087	60916	+	PBRA_008702	CEP01760.1
PlaBraE3007484_OG0018363	CDSF01000117.1	62605	63340	+	PBRA_008703	CEP01761.1
PlaBraE3007485_OG0002972	CDSF01000117.1	63389	64105	-	PBRA_008704	CEP01762.1
PlaBraE3007486_OG0000101	CDSF01000117.1	66306	67580	+	PBRA_008705	CEP01763.1
PlaBraE3007487_OG0000015	CDSF01000117.1	68084	73059	-	PBRA_008706	CEP01764.1
PlaBraE3007488_OG0000728	CDSF01000117.1	74413	75342	+	PBRA_008707	CEP01765.1
PlaBraE3007489_OG0000508	CDSF01000117.1	75512	76719	-	PBRA_008708	CEP01766.1
PlaBraE3007490_OG0000101	CDSF01000117.1	80187	83651	+	PBRA_008709	CEP01767.1
PlaBraE3007491_OG0000019	CDSF01000117.1	84178	88921	-	PBRA_008710	CEP01768.1
PlaBraE3007492_OG0000174	CDSF01000117.1	89903	91854	-	PBRA_008711	CEP01769.1
PlaBraE3007493_OG0002385	CDSF01000117.1	92283	93710	+	PBRA_008712	CEP01770.1
PlaBraE3007494_OG0025812	CDSF01000117.1	93832	94431	+	PBRA_008713	CEP01771.1
PlaBraE3007495_OG0000010	CDSF01000117.1	94842	97844	+	PBRA_008714	CEP01772.1
PlaBraE3007496_OG0007315	CDSF01000118.1	975	2411	-	PBRA_008715	CEP01773.1
PlaBraE3007497_OG0002455	CDSF01000118.1	2417	3429	+	PBRA_008716	CEP01774.1
PlaBraE3007498_OG0117415	CDSF01000118.1	4375	6416	+	PBRA_008717	CEP01775.1
PlaBraE3007499_OG0000369	CDSF01000118.1	6461	7762	-	PBRA_008718	CEP01776.1
PlaBraE3007500_OG0004218	CDSF01000118.1	11234	11593	+	PBRA_008719	CEP01777.1
PlaBraE3007501_OG0002425	CDSF01000118.1	16425	18581	-	PBRA_008720	CEP01778.1
PlaBraE3007502_OG0002087	CDSF01000118.1	18784	19146	-	PBRA_008721	CEP01779.1
PlaBraE3007503_OG0000565	CDSF01000118.1	20019	24400	+	PBRA_008722	CEP01780.1
PlaBraE3007504_OG0005146	CDSF01000118.1	24619	25137	-	PBRA_008723	CEP01781.1
PlaBraE3007505_OG0001012	CDSF01000118.1	26444	27494	-	PBRA_008724	CEP01782.1
PlaBraE3007506_OG0007041	CDSF01000118.1	27944	30678	+	PBRA_008725	CEP01783.1
PlaBraE3007507_OG0003354	CDSF01000118.1	30824	32065	+	PBRA_008726	CEP01784.1
PlaBraE3007508_OG0205474	CDSF01000118.1	32103	33134	-	PBRA_008727	CEP01785.1
PlaBraE3007509_OG1035518	CDSF01000118.1	33293	34801	+	PBRA_008728	CEP01786.1
PlaBraE3007510_OG0003897	CDSF01000118.1	34811	35472	-	PBRA_008729	CEP01787.1
PlaBraE3007511_OG0009934	CDSF01000118.1	35656	36889	+	PBRA_008730	CEP01788.1
PlaBraE3007512_OG0043083	CDSF01000118.1	40540	48180	-	PBRA_008731	CEP01789.1
PlaBraE3007513_OG1035512	CDSF01000118.1	51800	52322	-	PBRA_008732	CEP01790.1
PlaBraE3007514_OG0000056	CDSF01000118.1	53930	56287	+	PBRA_008733	CEP01791.1
PlaBraE3007515_OG0010516	CDSF01000118.1	56417	57010	+	PBRA_008734	CEP01792.1
